Cuenta,Código QR,OLT,FSP,Latitud,Longitud,Ubicacion,Puerto N2,Estatus  
0107413232,TP579911,SAN_CRISTOBAL_DF,0/3/8,19.615764,-99.084047,Poste,3,ACTIVA
0107413543,TP415964,CHICONAUTLA_DF,0/4/7,19.628155,-99.007343,Poste,14,ACTIVA
0107413685,TP582489,AZCATEPEC_DF,0/2/13,19.721008,-98.963327,Poste,8,ACTIVA
0107414395,TP583494,CHICONAUTLA_DF,0/3/13,19.617336,-99.013727,Poste,16,ACTIVA
0107414408,TP415958,CHICONAUTLA_DF,0/2/5,19.63042,-99.008581,Poste,5,ACTIVA
0107414660,TP457047,AZCATEPEC_DF,0/1/0,19.689062,-98.976891,Poste,4,ACTIVA
0107415172,TP792242,SAN_CRISTOBAL_DF,0/13/15,19.621814,-99.083547,Poste,2,CANCELADA
0107415700,TP532819,AZCATEPEC_DF,0/2/5,19.692912,-98.984141,Poste,3,ACTIVA
0107416040,TP444935,AZCATEPEC_DF,0/3/2,19.721313,-98.978688,Poste,5,ACTIVA
0107416641,TP631665,AZCATEPEC_DF,0/3/0,19.711663,-98.977422,Poste,9,ACTIVA
0107417440,TP791572,HEROES_TECAMAC_DF,0/5/2,19.622647,-99.039106,Poste,5,ACTIVA
0107417544,TP647839,AZCATEPEC_DF,0/3/4,19.687137,-98.962391,Poste,6,ACTIVA
0107417883,TP651168,SAN_CRISTOBAL_DF,0/13/14,19.623501,-99.081754,Poste,3,ACTIVA
0107418852,TP648795,HEROES_TECAMAC_2_DF,0/1/7,19.634413,-99.027922,Poste,15,ACTIVA
0107419120,TP962205,AZCATEPEC_DF,0/6/13,19.705688,-98.972922,Poste,5,ACTIVA
0107419366,TP415993,CHICONAUTLA_DF,0/12/12,19.625559,-99.011904,Poste,5,ACTIVA
0107419655,TP583527,CHICONAUTLA_DF,0/11/14,19.621688,-99.019768,Poste,7,ACTIVA
0107419703,TP478892,SAN_PEDRO_ATZOMPA_DF,0/1/11,19.676737,-98.995859,Poste,3,ACTIVA
0107419801,TP584967,CHICONAUTLA_DF,0/5/5,19.620387,-99.020765,Poste,14,ACTIVA
0107420129,TP584407,CHICONAUTLA_DF,0/7/7,19.613838,-99.027265,Poste,6,ACTIVA
0107420331,TP647764,AZCATEPEC_DF,0/2/9,19.711237,-98.970984,Poste,4,ACTIVA
0107420437,TP584856,CHICONAUTLA_DF,0/8/6,19.620187,-99.026393,Poste,3,ACTIVA
0107420994,TP644548,SAN_CRISTOBAL_DF,0/16/12,19.627938,-99.082265,Poste,1,ACTIVA
0107421211,TP457299,SAN_PEDRO_ATZOMPA_DF,0/1/9,19.675164,-98.999453,Poste,3,ACTIVA
0107421419,TP444935,AZCATEPEC_DF,0/3/2,19.721313,-98.978688,Poste,8,ACTIVA
0107421470,TP532773,SAN_PEDRO_ATZOMPA_DF,0/3/0,19.67817,-99.006566,Poste,8,ACTIVA
0107423239,TP415726,CHICONAUTLA_DF,0/2/2,19.630513,-99.013609,Poste,2,ACTIVA
0107423954,TP584494,HEROES_TECAMAC_DF,0/1/0,19.632738,-99.030547,Poste,11,ACTIVA
0107424079,TP644869,ESPUELAS_DF,0/2/11,19.677216,-99.038938,Poste,2,ACTIVA
0107424120,TP651354,SAN_CRISTOBAL_2_DF,0/1/9,19.611513,-99.070047,Poste,4,ACTIVA
0107424178,TP583503,CHICONAUTLA_DF,0/7/7,19.612201,-99.028063,Poste,4,ACTIVA
0107424311,TP583193,HEROES_TECAMAC_DF,0/5/3,19.619283,-99.034082,Poste,4,ACTIVA
0107424372,TP644677,SAN_PEDRO_ATZOMPA_DF,0/5/4,19.682038,-98.978859,Poste,4,ACTIVA
0107424689,TP457100,SAN_PEDRO_ATZOMPA_DF,0/3/10,19.678663,-99.000953,Poste,2,ACTIVA
0107425001,TP630422,HEROES_TECAMAC_DF,0/15/7,19.630112,-99.041734,Poste,13,ACTIVA
0107425049,TP632231,HEROES_TECAMAC_DF,0/3/15,19.605773,-99.036511,Poste,9,ACTIVA
0107425148,TP464915,SAN_CRISTOBAL_DF,0/1/2,19.626906,-99.065578,Poste,6,ACTIVA
0107425996,TP584197,HEROES_TECAMAC_DF,0/16/14,19.634538,-99.03718,Poste,2,INACTIVA
0107426571,TP618531,HEROES_TECAMAC_DF,0/15/15,19.627459,-99.035064,Poste,13,INACTIVA
0107426930,TP648921,HEROES_TECAMAC_DF,0/16/13,19.634312,-99.032312,Poste,5,ACTIVA
0107427091,TP652729,SAN_CRISTOBAL_DF,0/4/15,19.623437,-99.053578,Poste,11,ACTIVA
0107428107,TP880621,HEROES_TECAMAC_DF,0/4/4,19.621612,-99.037984,Subterráneo,3,ACTIVA
0107429215,TP444935,AZCATEPEC_DF,0/3/2,19.721313,-98.978688,Poste,10,ACTIVA
0107429443,TP426701,CHICONAUTLA_DF,0/4/15,19.624723,-99.008161,Poste,14,ACTIVA
0107429730,TP649129,HEROES_TECAMAC_DF,0/4/5,19.620962,-99.040641,Poste,8,ACTIVA
0107430059,TP582581,AZCATEPEC_DF,0/1/10,19.684687,-98.972453,Poste,5,ACTIVA
0107430275,TP884238,CHICONAUTLA_DF,0/6/5,19.615913,-99.029172,Edificio,9,ACTIVA
0107430325,TP582835,AZCATEPEC_DF,0/2/0,19.6981,-98.9771,Poste,16,INACTIVA
0107430444,TP968600,SAN_CRISTOBAL_DF,0/6/4,19.63804,-99.072453,Poste,2,ACTIVA
0107430460,TP648822,HEROES_TECAMAC_DF,0/14/13,19.635571,-99.02817,Poste,3,ACTIVA
0107430760,TP416138,SAN_PEDRO_ATZOMPA_DF,0/4/0,19.683781,-99.009411,Poste,8,ACTIVA
0107431084,TP792791,SAN_CRISTOBAL_DF,0/13/10,19.616879,-99.058111,Poste,2,ACTIVA
0107431321,TP631604,AZCATEPEC_DF,0/1/6,19.687888,-98.968516,Poste,2,ACTIVA
0107431368,TP415922,CHICONAUTLA_DF,0/3/6,19.624545,-99.0167,Poste,14,ACTIVA
0107431437,TP584291,HEROES_TECAMAC_DF,0/16/1,19.630126,-99.029987,Poste,1,ACTIVA
0107431536,TP976274,SAN_CRISTOBAL_DF,0/14/6,19.621135,-99.079178,Poste,16,ACTIVA
0107431707,TP652514,SAN_CRISTOBAL_DF,0/5/9,19.620505,-99.079513,Poste,13,ACTIVA
0107431830,TP652991,SAN_CRISTOBAL_DF,0/7/13,19.630885,-99.05459,Poste,3,ACTIVA
0107432288,TP415750,CHICONAUTLA_DF,0/11/10,19.626282,-99.022681,Poste,13,INACTIVA
0107432937,TP457114,SAN_PEDRO_ATZOMPA_DF,0/3/6,19.680982,-99.019957,Poste,10,ACTIVA
0107433073,TP444935,AZCATEPEC_DF,0/3/2,19.721313,-98.978688,Poste,11,ACTIVA
0107434018,TP584449,CHICONAUTLA_DF,0/7/4,19.61438,-99.026135,Poste,7,ACTIVA
0107434572,TP578338,SAN_CRISTOBAL_DF,0/5/8,19.629062,-99.079609,Poste,7,ACTIVA
0107435065,TP794175,SAN_CRISTOBAL_DF,0/12/13,19.625615,-99.082109,Poste,1,INACTIVA
0107435134,TP647628,AZCATEPEC_DF,0/1/1,19.687463,-98.974268,Poste,6,ACTIVA
0107435582,TP457138,ESPUELAS_DF,0/3/2,19.673032,-99.013462,Poste,10,ACTIVA
0107435702,TP648984,HEROES_TECAMAC_2_DF,0/1/8,19.634772,-99.024813,Poste,12,INACTIVA
0107435982,TP583643,HEROES_TECAMAC_DF,0/17/1,19.628012,-99.027265,Poste,8,ACTIVA
0107436190,TP885414,SAN_CRISTOBAL_DF,0/15/14,19.631012,-99.061609,Poste,15,ACTIVA
0107436320,TP426730,CHICONAUTLA_DF,0/13/14,19.63816,-99.002882,Poste,2,ACTIVA
0107436490,TP582778,AZCATEPEC_DF,0/1/13,19.680937,-98.969109,Poste,3,ACTIVA
0107437098,TP792793,SAN_CRISTOBAL_DF,0/11/10,19.615962,-99.059359,Poste,9,ACTIVA
0107437889,TP651717,SAN_CRISTOBAL_2_DF,0/1/5,19.611869,-99.072435,Poste,9,ACTIVA
0107438170,TP29490,AZCATEPEC_DF,0/5/2,19.730237,-98.963141,Poste,6,ACTIVA
0107438474,TP416024,ESPUELAS_DF,0/1/2,19.676227,-99.027765,Poste,8,ACTIVA
0107438541,TP583480,CHICONAUTLA_DF,0/7/1,19.617513,-99.015672,Poste,13,ACTIVA
0107439061,TP794156,SAN_CRISTOBAL_DF,0/3/7,19.61379,-99.087653,Poste,5,ACTIVA
0107439522,TP584234,HEROES_TECAMAC_DF,0/1/10,19.623688,-99.032547,Poste,5,ACTIVA
0107439972,TP631632,AZCATEPEC_DF,0/1/8,19.688363,-98.964578,Poste,4,ACTIVA
0107440024,TP582573,AZCATEPEC_DF,0/2/13,19.718678,-98.969556,Poste,4,ACTIVA
0107440228,TP444931,AZCATEPEC_DF,0/3/3,19.720765,-98.980093,Poste,9,ACTIVA
0107440828,TP584212,HEROES_TECAMAC_DF,0/11/15,19.609113,-99.030735,Poste,9,ACTIVA
0107441037,TP444815,AZCATEPEC_DF,0/1/14,19.678687,-98.966547,Poste,5,ACTIVA
0107441292,TP583049,HEROES_TECAMAC_DF,0/8/8,19.622843,-99.038312,Poste,13,ACTIVA
0107441450,TP644800,ESPUELAS_DF,0/5/8,19.665822,-99.032697,Poste,4,ACTIVA
0107442099,TP583643,HEROES_TECAMAC_DF,0/17/1,19.628012,-99.027265,Poste,4,ACTIVA
0107442251,TP618415,HEROES_TECAMAC_DF,0/15/4,19.627645,-99.044065,Poste,3,ACTIVA
0107442282,TP646518,HEROES_TECAMAC_DF,0/14/3,19.642102,-99.018146,Poste,1,ACTIVA
0107442842,TP582597,AZCATEPEC_DF,0/2/10,19.714513,-98.968203,Poste,6,ACTIVA
0107442844,TP647458,ESPUELAS_DF,0/4/2,19.648959,-99.008842,Poste,11,ACTIVA
0107443087,TP578332,SAN_CRISTOBAL_DF,0/5/8,19.630671,-99.079,Poste,9,ACTIVA
0107443572,TP457063,ESPUELAS_DF,0/2/4,19.675037,-99.03061,Poste,4,ACTIVA
0107443652,TP618483,HEROES_TECAMAC_DF,0/16/8,19.639963,-99.050047,Poste,8,INACTIVA
0107443724,TP445068,ESPUELAS_DF,0/2/14,19.674633,-99.020663,Poste,6,ACTIVA
0107444223,TP652302,SAN_CRISTOBAL_DF,0/16/10,19.62918,-99.051333,Poste,3,ACTIVA
0107444327,TP632367,HEROES_TECAMAC_DF,0/15/4,19.629438,-99.040922,Poste,8,ACTIVA
0107444913,TP584851,CHICONAUTLA_DF,0/12/6,19.623712,-99.021299,Poste,3,ACTIVA
0107445294,TP532660,ESPUELAS_DF,0/5/6,19.657894,-99.010154,Poste,4,ACTIVA
0107445712,TP584818,CHICONAUTLA_DF,0/14/4,19.622135,-99.01454,Poste,2,ACTIVA
0107446267,TP648819,HEROES_TECAMAC_DF,0/14/13,19.638687,-99.03014,Poste,11,ACTIVA
0107446302,TP457301,SAN_PEDRO_ATZOMPA_DF,0/1/9,19.67531,-99.00132,Poste,9,ACTIVA
0107446668,TP582881,SAN_PEDRO_ATZOMPA_DF,0/4/8,19.678862,-98.97664,Poste,2,ACTIVA
0107446787,TP416052,ESPUELAS_DF,0/2/0,19.684949,-99.012799,Poste,4,ACTIVA
0107447351,TP644678,SAN_PEDRO_ATZOMPA_DF,0/5/4,19.682387,-98.978703,Poste,4,ACTIVA
0107447742,TP583647,HEROES_TECAMAC_DF,0/2/6,19.629277,-99.035022,Poste,11,ACTIVA
0107447815,TP618570,HEROES_TECAMAC_DF,0/15/0,19.632013,-99.026486,Poste,14,ACTIVA
0107447937,TP416028,SAN_PEDRO_ATZOMPA_DF,0/5/13,19.684337,-99.021453,Poste,13,ACTIVA
0107447945,TP584674,CHICONAUTLA_DF,0/7/8,19.611663,-99.030016,Poste,15,ACTIVA
0107448036,TP792246,SAN_CRISTOBAL_2_DF,0/2/8,19.614003,-99.063968,Poste,9,ACTIVA
0107448855,TP583845,HEROES_TECAMAC_DF,0/8/5,19.625663,-99.031391,Poste,5,ACTIVA
0107449017,TP584517,HEROES_TECAMAC_DF,0/15/8,19.61815,-99.033054,Poste,9,ACTIVA
0107449341,TP584557,HEROES_TECAMAC_DF,0/16/2,19.628928,-99.027067,Poste,1,ACTIVA
0107449537,TP648971,HEROES_TECAMAC_2_DF,0/1/7,19.636863,-99.026109,Poste,6,ACTIVA
0107449654,TP457151,SAN_PEDRO_ATZOMPA_DF,0/4/1,19.684037,-99.011141,Poste,1,ACTIVA
0107449920,TP648060,HEROES_TECAMAC_2_DF,0/1/2,19.637938,-99.032188,Poste,14,ACTIVA
0107450199,TP444924,AZCATEPEC_DF,0/3/1,19.714788,-98.977266,Poste,8,ACTIVA
0107451366,TP648795,HEROES_TECAMAC_2_DF,0/1/7,19.634413,-99.027922,Poste,2,ACTIVA
0107452249,TP584866,CHICONAUTLA_DF,0/11/7,19.633438,-99.017359,Poste,11,ACTIVA
0107452833,TP584054,HEROES_TECAMAC_DF,0/15/7,19.627537,-99.045078,Poste,3,ACTIVA
0107452950,TP631635,AZCATEPEC_DF,0/1/8,19.685715,-98.963516,Poste,6,ACTIVA
0107453276,TP651617,SAN_CRISTOBAL_DF,0/6/1,19.635213,-99.054922,Poste,16,ACTIVA
0107453280,TP631744,AZCATEPEC_DF,0/1/5,19.689388,-98.970922,Poste,11,ACTIVA
0107453746,TP415649,CHICONAUTLA_DF,0/12/15,19.638801,-99.012408,Poste,7,ACTIVA
0107454088,TP415940,CHICONAUTLA_DF,0/1/1,19.640183,-99.007118,Poste,8,ACTIVA
0107454371,TP583555,CHICONAUTLA_DF,0/12/9,19.622913,-99.024922,Poste,13,ACTIVA
0107454412,TP652671,SAN_CRISTOBAL_DF,0/8/4,19.615809,-99.055928,Poste,6,ACTIVA
0107454547,TP578514,SAN_CRISTOBAL_DF,0/16/6,19.637237,-99.077297,Poste,6,ACTIVA
0107455989,TP583068,HEROES_TECAMAC_DF,0/3/0,19.628312,-99.043453,Poste,1,ACTIVA
0107456104,TP584323,HEROES_TECAMAC_DF,0/1/2,19.631863,-99.034299,Poste,6,ACTIVA
0107456607,TP652015,SAN_CRISTOBAL_DF,0/5/10,19.626234,-99.076502,Poste,9,INACTIVA
0107457348,TP584981,CHICONAUTLA_DF,0/3/12,19.615837,-99.016734,Poste,3,ACTIVA
0107457435,TP416122,SAN_PEDRO_ATZOMPA_DF,0/5/13,19.684113,-99.017859,Poste,7,ACTIVA
0107457582,TP647722,SAN_PEDRO_ATZOMPA_DF,0/2/12,19.668289,-99.004578,Poste,15,ACTIVA
0107457669,TP583233,HEROES_TECAMAC_DF,0/16/0,19.625813,-99.038797,Poste,1,ACTIVA
0107457681,TP584751,CHICONAUTLA_DF,0/3/14,19.619287,-99.014297,Poste,1,ACTIVA
0107457701,TP582717,AZCATEPEC_DF,0/2/2,19.692388,-98.978409,Poste,6,ACTIVA
0107457929,TP1367943,HEROES_TECAMAC_DF,0/8/15,19.634712,-99.043484,Edificio,7,INACTIVA
0107458569,TP584950,CHICONAUTLA_DF,0/15/12,19.619838,-99.012734,Poste,3,ACTIVA
0107458644,TP652880,SAN_CRISTOBAL_DF,0/3/2,19.624463,-99.067641,Poste,8,ACTIVA
0107459255,TP584192,HEROES_TECAMAC_DF,0/16/14,19.635587,-99.034828,Poste,2,ACTIVA
0107459256,TP631607,AZCATEPEC_DF,0/1/6,19.685938,-98.968547,Poste,7,ACTIVA
0107459304,TP444924,AZCATEPEC_DF,0/3/1,19.714788,-98.977266,Poste,3,ACTIVA
0107459352,TP584230,HEROES_TECAMAC_DF,0/1/10,19.622738,-99.031047,Poste,8,ACTIVA
0107459569,TP457261,ESPUELAS_DF,0/3/4,19.670263,-99.007891,Poste,7,ACTIVA
0107459827,TP583904,HEROES_TECAMAC_DF,0/2/1,19.625313,-99.030172,Poste,7,ACTIVA
0107459929,TP584242,HEROES_TECAMAC_DF,0/11/10,19.622464,-99.031453,Poste,5,ACTIVA
0107460209,TP579210,SAN_CRISTOBAL_DF,0/1/9,19.637101,-99.070046,Poste,11,ACTIVA
0107461204,TP884103,HEROES_TECAMAC_DF,0/11/12,19.63379,-99.043203,Edificio,1,ACTIVA
0107461726,TP579207,SAN_CRISTOBAL_DF,0/6/4,19.636138,-99.071359,Poste,11,ACTIVA
0107462155,TP415835,CHICONAUTLA_DF,0/4/12,19.621238,-99.006797,Poste,3,ACTIVA
0107462160,TP582881,SAN_PEDRO_ATZOMPA_DF,0/4/8,19.678862,-98.97664,Poste,3,ACTIVA
0107462184,TP584209,HEROES_TECAMAC_DF,0/3/13,19.609843,-99.030916,Poste,10,ACTIVA
0107462861,TP445541,AZCATEPEC_DF,0/1/1,19.686288,-98.975047,Poste,7,ACTIVA
0107462865,TP445414,SAN_PEDRO_ATZOMPA_DF,0/3/3,19.674457,-99.011042,Poste,8,ACTIVA
0107462887,TP583968,HEROES_TECAMAC_DF,0/16/11,19.638513,-99.042985,Poste,10,ACTIVA
0107463081,TP583878,HEROES_TECAMAC_DF,0/16/9,19.637837,-99.03711,Poste,2,INACTIVA
0107463823,TP582806,AZCATEPEC_DF,0/1/15,19.683588,-98.969578,Poste,7,ACTIVA
0107464174,TP648822,HEROES_TECAMAC_DF,0/14/13,19.635571,-99.02817,Poste,5,INACTIVA
0107464211,TP579761,SAN_CRISTOBAL_DF,0/3/15,19.630712,-99.051953,Poste,8,ACTIVA
0107465112,TP584056,HEROES_TECAMAC_DF,0/15/7,19.627193,-99.045574,Poste,15,ACTIVA
0107465423,TP445157,SAN_PEDRO_ATZOMPA_DF,0/4/2,19.683644,-99.012272,Poste,13,ACTIVA
0107466326,TP578514,SAN_CRISTOBAL_DF,0/16/6,19.637237,-99.077297,Poste,9,ACTIVA
0107466479,TP794996,SAN_CRISTOBAL_2_DF,0/1/13,19.607437,-99.066813,Poste,16,ACTIVA
0107466780,TP651573,SAN_CRISTOBAL_DF,0/1/5,19.631413,-99.068359,Poste,3,ACTIVA
0107467277,TP976260,HEROES_TECAMAC_DF,0/14/15,19.63958,-99.02295,Poste,10,ACTIVA
0107467288,TP584068,HEROES_TECAMAC_DF,0/15/7,19.629915,-99.041989,Poste,3,ACTIVA
0107467521,TP578467,SAN_CRISTOBAL_DF,0/1/8,19.634805,-99.070216,Poste,3,ACTIVA
0107467526,TP532801,AZCATEPEC_DF,0/2/9,19.711837,-98.971328,Poste,1,ACTIVA
0107467606,TP647766,AZCATEPEC_DF,0/2/15,19.712687,-98.972641,Poste,3,ACTIVA
0107467788,TP967522,ESPUELAS_DF,0/11/4,19.683088,-99.025203,Poste,2,ACTIVA
0107467804,TP582881,SAN_PEDRO_ATZOMPA_DF,0/4/8,19.678862,-98.97664,Poste,4,ACTIVA
0107468206,TP415832,CHICONAUTLA_DF,0/3/5,19.622955,-99.016915,Poste,13,ACTIVA
0107468360,TP791487,HEROES_TECAMAC_DF,0/4/14,19.616812,-99.031609,Edificio,6,ACTIVA
0107468752,TP444804,ESPUELAS_DF,0/1/3,19.677164,-99.027699,Poste,11,ACTIVA
0107468754,TP648958,HEROES_TECAMAC_2_DF,0/1/15,19.637689,-99.024922,Poste,1,ACTIVA
0107468834,TP582879,SAN_PEDRO_ATZOMPA_DF,0/2/10,19.678813,-98.976578,Poste,6,ACTIVA
0107469872,TP648953,HEROES_TECAMAC_2_DF,0/1/15,19.636487,-99.023828,Poste,5,ACTIVA
0107470311,TP532530,ESPUELAS_DF,0/4/2,19.647888,-99.008484,Poste,6,ACTIVA
0107470620,TP426734,CHICONAUTLA_DF,0/6/12,19.634112,-99.017078,Poste,7,ACTIVA
0107470633,TP632282,HEROES_TECAMAC_DF,0/7/13,19.630967,-99.033732,Poste,8,ACTIVA
0107470852,TP794421,SAN_CRISTOBAL_2_DF,0/1/15,19.604138,-99.063266,Poste,6,ACTIVA
0107471051,TP632321,HEROES_TECAMAC_DF,0/11/2,19.626388,-99.028015,Poste,12,ACTIVA
0107471132,TP583423,CHICONAUTLA_DF,0/3/3,19.622812,-99.018734,Poste,8,ACTIVA
0107471154,TP426703,CHICONAUTLA_DF,0/12/1,19.625835,-99.01005,Poste,11,ACTIVA
0107471237,TP582881,SAN_PEDRO_ATZOMPA_DF,0/4/8,19.678862,-98.97664,Poste,5,ACTIVA
0107471310,TP457345,SAN_PEDRO_ATZOMPA_DF,0/2/1,19.682466,-98.991463,Poste,4,ACTIVA
0107471722,TP579515,SAN_CRISTOBAL_DF,0/11/7,19.636438,-99.072812,Poste,8,ACTIVA
0107471821,TP651720,SAN_CRISTOBAL_2_DF,0/2/15,19.612263,-99.072015,Poste,2,ACTIVA
0107472331,TP582037,AZCATEPEC_DF,0/2/15,19.715775,-98.970912,Poste,10,ACTIVA
0107472392,TP648951,HEROES_TECAMAC_2_DF,0/1/10,19.635889,-99.024297,Poste,11,ACTIVA
0107472441,TP415923,CHICONAUTLA_DF,0/11/1,19.624416,-99.016514,Poste,3,ACTIVA
0107472885,TP652512,SAN_CRISTOBAL_DF,0/12/5,19.620438,-99.079516,Poste,3,INACTIVA
0107473418,TP648974,HEROES_TECAMAC_2_DF,0/1/8,19.633238,-99.027609,Poste,7,ACTIVA
0107473634,TP584192,HEROES_TECAMAC_DF,0/16/14,19.635587,-99.034828,Poste,5,ACTIVA
0107473789,TP651360,SAN_CRISTOBAL_2_DF,0/1/4,19.61243,-99.069289,Poste,8,ACTIVA
0107473842,TP457267,SAN_PEDRO_ATZOMPA_DF,0/1/13,19.679087,-98.990672,Poste,10,ACTIVA
0107473964,TP457277,ESPUELAS_DF,0/4/10,19.680537,-99.029641,Poste,10,ACTIVA
0107474139,TP584900,HEROES_TECAMAC_DF,0/2/1,19.626362,-99.03014,Poste,1,ACTIVA
0107474276,TP583589,CHICONAUTLA_DF,0/5/6,19.620088,-99.023828,Poste,1,ACTIVA
0107474283,TP792078,SAN_CRISTOBAL_2_DF,0/2/14,19.610338,-99.077391,Poste,12,ACTIVA
0107474583,TP579887,SAN_CRISTOBAL_DF,0/16/3,19.627738,-99.071547,Poste,2,ACTIVA
0107475138,TP457080,SAN_PEDRO_ATZOMPA_DF,0/1/12,19.673687,-99.000109,Poste,5,ACTIVA
0107475144,TP582823,AZCATEPEC_DF,0/1/3,19.691119,-98.974687,Poste,3,ACTIVA
0107475222,TP579472,SAN_CRISTOBAL_DF,0/3/13,19.625603,-99.048574,Poste,9,ACTIVA
0107475257,TP648288,HEROES_TECAMAC_2_DF,0/1/0,19.638338,-99.034703,Poste,15,ACTIVA
0107475763,TP648951,HEROES_TECAMAC_2_DF,0/1/10,19.635889,-99.024297,Poste,10,ACTIVA
0107475777,TP651360,SAN_CRISTOBAL_2_DF,0/1/4,19.61243,-99.069289,Poste,7,ACTIVA
0107476394,TP631665,AZCATEPEC_DF,0/3/0,19.711663,-98.977422,Poste,10,ACTIVA
0107476621,TP648128,HEROES_TECAMAC_2_DF,0/1/11,19.633712,-99.022953,Poste,12,ACTIVA
0107476829,TP532809,AZCATEPEC_DF,0/3/0,19.713137,-98.97436,Poste,2,ACTIVA
0107477040,TP457051,ESPUELAS_DF,0/1/4,19.675988,-99.03061,Poste,11,ACTIVA
0107477370,TP583661,HEROES_TECAMAC_DF,0/16/3,19.620387,-99.035609,Poste,10,ACTIVA
0107477656,TP791288,CHICONAUTLA_DF,0/12/7,19.709656,-98.978196,Poste,14,ACTIVA
0107477858,TP651161,SAN_CRISTOBAL_DF,0/2/4,19.620387,-99.083078,Poste,4,ACTIVA
0107477951,TP885112,SAN_CRISTOBAL_DF,0/2/0,19.623663,-99.075391,Poste,2,ACTIVA
0107478014,TP884496,ESPUELAS_DF,0/3/15,19.712548,-98.974376,Poste,10,ACTIVA
0107478031,TP583480,CHICONAUTLA_DF,0/7/1,19.617513,-99.015672,Poste,4,ACTIVA
0107478493,TP884317,HEROES_TECAMAC_DF,0/6/14,19.633488,-99.045797,Edificio,11,ACTIVA
0107478732,TP584048,HEROES_TECAMAC_DF,0/5/6,19.618763,-99.035265,Poste,12,ACTIVA
0107478828,TP583845,HEROES_TECAMAC_DF,0/8/5,19.625663,-99.031391,Poste,4,ACTIVA
0107478870,TP792244,SAN_CRISTOBAL_DF,0/1/13,19.62639,-99.084078,Poste,4,ACTIVA
0107479320,TP426697,CHICONAUTLA_DF,0/12/1,19.625205,-99.009485,Poste,7,ACTIVA
0107479675,TP647734,SAN_PEDRO_ATZOMPA_DF,0/5/2,19.686637,-98.987672,Poste,7,ACTIVA
0107479781,TP631756,AZCATEPEC_DF,0/1/2,19.692838,-98.975475,Poste,3,ACTIVA
0107479848,TP584195,HEROES_TECAMAC_DF,0/16/14,19.635238,-99.035578,Poste,1,ACTIVA
0107480048,TP651753,SAN_CRISTOBAL_DF,0/13/2,19.633237,-99.075393,Poste,10,ACTIVA
0107480220,TP532947,AZCATEPEC_DF,0/8/4,19.691413,-98.981297,Poste,6,ACTIVA
0107480445,TP582825,AZCATEPEC_DF,0/2/1,19.699113,-98.974734,Poste,3,ACTIVA
0107481628,TP652925,SAN_CRISTOBAL_DF,0/3/13,19.627763,-99.049859,Poste,3,ACTIVA
0107482026,TP583658,HEROES_TECAMAC_DF,0/5/12,19.629817,-99.036274,Poste,14,ACTIVA
0107482243,TP457109,SAN_PEDRO_ATZOMPA_DF,0/3/10,19.677601,-99.003414,Poste,3,ACTIVA
0107482347,TP967522,ESPUELAS_DF,0/11/4,19.683088,-99.025203,Poste,8,ACTIVA
0107482993,TP618591,HEROES_TECAMAC_DF,0/15/7,19.628688,-99.044422,Poste,1,ACTIVA
0107483324,TP584615,CHICONAUTLA_DF,0/3/9,19.617071,-99.01944,Poste,13,ACTIVA
0107483550,TP652903,SAN_CRISTOBAL_DF,0/1/5,19.632487,-99.067765,Poste,12,ACTIVA
0107483818,TP630425,HEROES_TECAMAC_DF,0/3/1,19.630963,-99.042235,Poste,2,ACTIVA
0107484236,TP579522,SAN_CRISTOBAL_DF,0/2/15,19.631113,-99.074234,Poste,6,ACTIVA
0107485846,TP652337,SAN_CRISTOBAL_DF,0/1/8,19.632438,-99.070859,Poste,3,ACTIVA
0107486041,TP532556,ESPUELAS_DF,0/4/6,19.672813,-99.024141,Poste,4,ACTIVA
0107486063,TP584797,HEROES_TECAMAC_DF,0/8/5,19.624187,-99.033328,Poste,6,ACTIVA
0107486201,TP885113,HEROES_TECAMAC_DF,0/7/1,19.617437,-99.032672,Edificio,6,ACTIVA
0107486479,TP584003,HEROES_TECAMAC_DF,0/16/7,19.627018,-99.036253,Poste,1,ACTIVA
0107486651,TP644489,ESPUELAS_DF,0/8/6,19.665813,-99.034515,Subterráneo,4,ACTIVA
0107486720,TP415721,CHICONAUTLA_DF,0/2/2,19.629387,-99.01289,Poste,7,ACTIVA
0107486721,TP584668,CHICONAUTLA_DF,0/7/8,19.61312,-99.028729,Poste,4,ACTIVA
0107487523,TP791144,HEROES_TECAMAC_DF,0/6/12,19.633387,-99.044016,Edificio,4,ACTIVA
0107487543,TP885154,AZCATEPEC_DF,0/1/7,19.684788,-98.96486,Poste,2,INACTIVA
0107488017,TP582844,AZCATEPEC_DF,0/1/7,19.683713,-98.964578,Poste,5,ACTIVA
0107489456,TP584725,CHICONAUTLA_DF,0/6/13,19.626627,-99.014094,Poste,4,ACTIVA
0107489884,TP582036,AZCATEPEC_DF,0/2/15,19.717138,-98.970109,Poste,3,ACTIVA
0107489934,TP884159,HEROES_TECAMAC_DF,0/15/1,19.635578,-99.031846,Edificio,4,ACTIVA
0107491103,TP647548,AZCATEPEC_DF,0/3/5,19.69275,-98.972632,Poste,1,ACTIVA
0107491307,TP648969,HEROES_TECAMAC_2_DF,0/1/6,19.639064,-99.025391,Poste,13,ACTIVA
0107491414,TP652523,SAN_CRISTOBAL_DF,0/5/9,19.620439,-99.080088,Poste,2,ACTIVA
